student_id,subject_title,instructor_name,evaluation_date,score_value,final_score,status_pass_fail
395,English,Sarah Adel,2023-11-20,2,52.6,Passed
395,Math,Omar Lotfy,2023-11-21,3,70.8,Passed
395,Science,Walid Tarek,2023-11-22,3,46,Fail
395,Social,Nermin Adel,2023-11-23,3,80,Passed
395,Arabic,Mahmoud Saad,2023-11-26,4,76.4,Passed
395,English,Sarah Adel,2023-11-27,2,52.6,Passed
395,Math,Omar Lotfy,2023-11-28,3,70.8,Passed
395,Science,Walid Tarek,2023-11-29,2,46,Fail
395,Social,Nermin Adel,2023-11-30,3,80,Passed
395,Arabic,Mahmoud Saad,2023-12-03,3,76.4,Passed
395,English,Sarah Adel,2023-12-04,2,52.6,Passed
395,Math,Omar Lotfy,2023-12-05,4,70.8,Passed
395,Science,Walid Tarek,2023-12-06,3,46,Fail
395,Social,Nermin Adel,2023-12-07,3,80,Passed
395,Arabic,Mahmoud Saad,2023-12-10,4,76.4,Passed
395,English,Sarah Adel,2023-12-11,3,52.6,Passed
395,Math,Omar Lotfy,2023-12-12,3,70.8,Passed
395,Science,Walid Tarek,2023-12-13,3,46,Fail
395,Social,Nermin Adel,2023-12-14,5,80,Passed
395,Arabic,Mahmoud Saad,2023-12-17,3,76.4,Passed
395,English,Sarah Adel,2023-12-18,2,52.6,Passed
395,Math,Omar Lotfy,2023-12-19,3,70.8,Passed
395,Science,Walid Tarek,2023-12-20,2,46,Fail
395,Social,Nermin Adel,2023-12-21,5,80,Passed
395,Arabic,Mahmoud Saad,2024-02-09,4,76.4,Passed
395,English,Sarah Adel,2024-02-10,3,52.6,Passed
395,Math,Omar Lotfy,2024-02-11,3,70.8,Passed
395,Science,Walid Tarek,2024-02-12,3,46,Fail
395,Social,Nermin Adel,2024-02-13,5,80,Passed
395,Arabic,Mahmoud Saad,2024-02-16,3,76.4,Passed
395,English,Sarah Adel,2024-02-17,3,52.6,Passed
395,Math,Omar Lotfy,2024-02-18,4,70.8,Passed
395,Science,Walid Tarek,2024-02-19,4,46,Fail
395,Social,Nermin Adel,2024-02-20,3,80,Passed
395,Arabic,Mahmoud Saad,2024-02-23,4,76.4,Passed
395,English,Sarah Adel,2024-02-24,3,52.6,Passed
395,Math,Omar Lotfy,2024-02-25,4,70.8,Passed
395,Science,Walid Tarek,2024-02-26,3,46,Fail
395,Social,Nermin Adel,2024-02-27,4,80,Passed
395,Arabic,Mahmoud Saad,2024-03-01,4,76.4,Passed
395,English,Sarah Adel,2024-03-02,2,52.6,Passed
395,Math,Omar Lotfy,2024-03-03,4,70.8,Passed
395,Science,Walid Tarek,2024-03-04,4,46,Fail
395,Social,Nermin Adel,2024-03-05,4,80,Passed
395,Arabic,Mahmoud Saad,2024-03-08,3,76.4,Passed
395,English,Sarah Adel,2024-03-09,2,52.6,Passed
395,Math,Omar Lotfy,2024-03-10,3,70.8,Passed
395,Science,Walid Tarek,2024-03-11,2,46,Fail
395,Social,Nermin Adel,2024-03-12,3,80,Passed
395,Arabic,Mahmoud Saad,2024-03-15,3,76.4,Passed
395,English,Sarah Adel,2024-03-16,3,52.6,Passed
395,Math,Omar Lotfy,2024-03-17,5,70.8,Passed
395,Science,Walid Tarek,2024-03-18,3,46,Fail
395,Social,Nermin Adel,2024-03-19,3,80,Passed
395,Arabic,Mahmoud Saad,2024-03-22,5,76.4,Passed
395,English,Sarah Adel,2024-03-23,4,52.6,Passed
395,Math,Omar Lotfy,2024-03-24,4,70.8,Passed
395,Science,Walid Tarek,2024-03-25,3,46,Fail
395,Social,Nermin Adel,2024-03-26,4,80,Passed
395,Arabic,Mahmoud Saad,2024-03-29,5,76.4,Passed
395,English,Sarah Adel,2024-03-30,2,52.6,Passed
395,Math,Omar Lotfy,2024-03-31,4,70.8,Passed
395,Science,Walid Tarek,2024-04-01,2,46,Fail
395,Social,Nermin Adel,2024-04-02,3,80,Passed
395,English,Sarah Adel,2023-11-14,5,52.6,Passed
395,Science,Walid Tarek,2023-11-16,4,46,Fail
395,ICT,Rania Magdy,2023-11-15,0,7,Fail
395,Religion,Eman Hassan,2023-11-13,8,54,Passed
395,ICT,Rania Magdy,2024-01-10,7,7,Fail
396,Arabic,Mahmoud Saad,2023-10-01,5,94.4,Passed
396,English,Sarah Adel,2023-10-02,4,70,Passed
396,Math,Omar Lotfy,2023-10-03,4,62.8,Passed
396,Science,Walid Tarek,2023-10-04,5,101.4,Passed
396,Social,Nermin Adel,2023-10-05,3,73.2,Passed
396,Arabic,Mahmoud Saad,2023-10-08,5,94.4,Passed
396,English,Sarah Adel,2023-10-09,5,70,Passed
396,Math,Omar Lotfy,2023-10-10,3,62.8,Passed
396,Science,Walid Tarek,2023-10-11,5,101.4,Passed
396,Social,Nermin Adel,2023-10-12,3,73.2,Passed
396,Arabic,Mahmoud Saad,2023-10-15,4,94.4,Passed
396,English,Sarah Adel,2023-10-16,3,70,Passed
396,Math,Omar Lotfy,2023-10-17,3,62.8,Passed
396,Science,Walid Tarek,2023-10-18,5,101.4,Passed
396,Social,Nermin Adel,2023-10-19,3,73.2,Passed
396,Arabic,Mahmoud Saad,2023-10-22,4,94.4,Passed
396,English,Sarah Adel,2023-10-23,5,70,Passed
396,Math,Omar Lotfy,2023-10-24,4,62.8,Passed
396,Science,Walid Tarek,2023-10-25,4,101.4,Passed
396,Social,Nermin Adel,2023-10-26,4,73.2,Passed
396,Arabic,Mahmoud Saad,2023-10-29,5,94.4,Passed
396,English,Sarah Adel,2023-10-30,3,70,Passed
396,Math,Omar Lotfy,2023-10-31,4,62.8,Passed
396,Science,Walid Tarek,2023-11-01,4,101.4,Passed
396,Social,Nermin Adel,2023-11-02,3,73.2,Passed
396,Arabic,Mahmoud Saad,2023-11-05,4,94.4,Passed
396,English,Sarah Adel,2023-11-06,3,70,Passed
396,Math,Omar Lotfy,2023-11-07,3,62.8,Passed
396,Science,Walid Tarek,2023-11-08,5,101.4,Passed
396,Social,Nermin Adel,2023-11-09,3,73.2,Passed
396,Arabic,Mahmoud Saad,2023-11-12,5,94.4,Passed
396,English,Sarah Adel,2023-11-13,3,70,Passed
396,Math,Omar Lotfy,2023-11-14,3,62.8,Passed
396,Science,Walid Tarek,2023-11-15,5,101.4,Passed
396,Social,Nermin Adel,2023-11-16,3,73.2,Passed
396,Arabic,Mahmoud Saad,2023-11-19,4,94.4,Passed
396,English,Sarah Adel,2023-11-20,3,70,Passed
396,Math,Omar Lotfy,2023-11-21,3,62.8,Passed
396,Science,Walid Tarek,2023-11-22,5,101.4,Passed
396,Social,Nermin Adel,2023-11-23,3,73.2,Passed
396,Arabic,Mahmoud Saad,2023-11-26,5,94.4,Passed
396,English,Sarah Adel,2023-11-27,4,70,Passed
396,Math,Omar Lotfy,2023-11-28,3,62.8,Passed
396,Science,Walid Tarek,2023-11-29,5,101.4,Passed
396,Social,Nermin Adel,2023-11-30,3,73.2,Passed
396,Arabic,Mahmoud Saad,2023-12-03,4,94.4,Passed
396,English,Sarah Adel,2023-12-04,4,70,Passed
396,Math,Omar Lotfy,2023-12-05,3,62.8,Passed
396,Science,Walid Tarek,2023-12-06,5,101.4,Passed
396,Social,Nermin Adel,2023-12-07,4,73.2,Passed
396,Arabic,Mahmoud Saad,2023-12-10,4,94.4,Passed
396,English,Sarah Adel,2023-12-11,4,70,Passed
396,Math,Omar Lotfy,2023-12-12,3,62.8,Passed
396,Science,Walid Tarek,2023-12-13,4,101.4,Passed
396,Social,Nermin Adel,2023-12-14,3,73.2,Passed
396,Arabic,Mahmoud Saad,2023-12-17,5,94.4,Passed
396,English,Sarah Adel,2023-12-18,3,70,Passed
396,Math,Omar Lotfy,2023-12-19,5,62.8,Passed
396,Science,Walid Tarek,2023-12-20,5,101.4,Passed
396,Social,Nermin Adel,2023-12-21,4,73.2,Passed
396,Arabic,Mahmoud Saad,2024-02-09,5,94.4,Passed
396,English,Sarah Adel,2024-02-10,3,70,Passed
396,Math,Omar Lotfy,2024-02-11,3,62.8,Passed
396,Science,Walid Tarek,2024-02-12,4,101.4,Passed
396,Social,Nermin Adel,2024-02-13,3,73.2,Passed
396,Arabic,Mahmoud Saad,2024-02-16,5,94.4,Passed
396,English,Sarah Adel,2024-02-17,3,70,Passed
396,Math,Omar Lotfy,2024-02-18,3,62.8,Passed
396,Science,Walid Tarek,2024-02-19,5,101.4,Passed
396,Social,Nermin Adel,2024-02-20,4,73.2,Passed
396,Arabic,Mahmoud Saad,2024-02-23,5,94.4,Passed
396,English,Sarah Adel,2024-02-24,4,70,Passed
396,Math,Omar Lotfy,2024-02-25,4,62.8,Passed
396,Science,Walid Tarek,2024-02-26,5,101.4,Passed
396,Social,Nermin Adel,2024-02-27,3,73.2,Passed
396,Arabic,Mahmoud Saad,2024-03-01,4,94.4,Passed
396,English,Sarah Adel,2024-03-02,3,70,Passed
396,Math,Omar Lotfy,2024-03-03,3,62.8,Passed
396,Science,Walid Tarek,2024-03-04,5,101.4,Passed
396,Social,Nermin Adel,2024-03-05,4,73.2,Passed
396,Arabic,Mahmoud Saad,2024-03-08,5,94.4,Passed
396,English,Sarah Adel,2024-03-09,3,70,Passed
396,Math,Omar Lotfy,2024-03-10,3,62.8,Passed
396,Science,Walid Tarek,2024-03-11,5,101.4,Passed
396,Social,Nermin Adel,2024-03-12,4,73.2,Passed
396,Arabic,Mahmoud Saad,2024-03-15,4,94.4,Passed
396,English,Sarah Adel,2024-03-16,3,70,Passed
396,Math,Omar Lotfy,2024-03-17,3,62.8,Passed
396,Science,Walid Tarek,2024-03-18,5,101.4,Passed
396,Social,Nermin Adel,2024-03-19,3,73.2,Passed
396,Arabic,Mahmoud Saad,2024-03-22,5,94.4,Passed
396,English,Sarah Adel,2024-03-23,4,70,Passed
396,Math,Omar Lotfy,2024-03-24,3,62.8,Passed
396,Science,Walid Tarek,2024-03-25,5,101.4,Passed
396,Social,Nermin Adel,2024-03-26,4,73.2,Passed
396,Arabic,Mahmoud Saad,2024-03-29,4,94.4,Passed
396,English,Sarah Adel,2024-03-30,3,70,Passed
396,Math,Omar Lotfy,2024-03-31,4,62.8,Passed
396,Science,Walid Tarek,2024-04-01,5,101.4,Passed
396,Social,Nermin Adel,2024-04-02,4,73.2,Passed
396,Math,Omar Lotfy,2023-11-15,8,62.8,Passed
397,Arabic,Mahmoud Saad,2023-10-01,3,74.4,Passed
397,English,Sarah Adel,2023-10-02,4,77.6,Passed
397,Math,Omar Lotfy,2023-10-03,3,75.4,Passed
397,Science,Walid Tarek,2023-10-04,3,81.6,Passed
397,Social,Nermin Adel,2023-10-05,4,68.6,Passed
397,Arabic,Mahmoud Saad,2023-10-08,3,74.4,Passed
397,English,Sarah Adel,2023-10-09,4,77.6,Passed
397,Math,Omar Lotfy,2023-10-10,3,75.4,Passed
397,Science,Walid Tarek,2023-10-11,4,81.6,Passed
397,Social,Nermin Adel,2023-10-12,3,68.6,Passed
397,Arabic,Mahmoud Saad,2023-10-15,3,74.4,Passed
397,English,Sarah Adel,2023-10-16,3,77.6,Passed
397,Math,Omar Lotfy,2023-10-17,4,75.4,Passed
397,Science,Walid Tarek,2023-10-18,4,81.6,Passed
397,Social,Nermin Adel,2023-10-19,3,68.6,Passed
397,Arabic,Mahmoud Saad,2023-10-22,5,74.4,Passed
397,English,Sarah Adel,2023-10-23,3,77.6,Passed
397,Math,Omar Lotfy,2023-10-24,3,75.4,Passed
397,Science,Walid Tarek,2023-10-25,3,81.6,Passed
397,Social,Nermin Adel,2023-10-26,3,68.6,Passed
397,Arabic,Mahmoud Saad,2023-10-29,4,74.4,Passed
397,English,Sarah Adel,2023-10-30,3,77.6,Passed
397,Math,Omar Lotfy,2023-10-31,3,75.4,Passed
397,Science,Walid Tarek,2023-11-01,3,81.6,Passed
397,Social,Nermin Adel,2023-11-02,3,68.6,Passed
397,Arabic,Mahmoud Saad,2023-11-05,4,74.4,Passed
397,English,Sarah Adel,2023-11-06,3,77.6,Passed
397,Math,Omar Lotfy,2023-11-07,3,75.4,Passed
397,Science,Walid Tarek,2023-11-08,4,81.6,Passed
397,Social,Nermin Adel,2023-11-09,3,68.6,Passed
397,Arabic,Mahmoud Saad,2023-11-12,3,74.4,Passed
397,English,Sarah Adel,2023-11-13,5,77.6,Passed
397,Math,Omar Lotfy,2023-11-14,3,75.4,Passed
397,Science,Walid Tarek,2023-11-15,4,81.6,Passed
397,Social,Nermin Adel,2023-11-16,3,68.6,Passed
397,Arabic,Mahmoud Saad,2023-11-19,3,74.4,Passed
397,English,Sarah Adel,2023-11-20,4,77.6,Passed
397,Math,Omar Lotfy,2023-11-21,3,75.4,Passed
397,Science,Walid Tarek,2023-11-22,5,81.6,Passed
397,Social,Nermin Adel,2023-11-23,3,68.6,Passed
397,Arabic,Mahmoud Saad,2023-11-26,4,74.4,Passed
397,English,Sarah Adel,2023-11-27,3,77.6,Passed
397,Math,Omar Lotfy,2023-11-28,3,75.4,Passed
397,Science,Walid Tarek,2023-11-29,3,81.6,Passed
397,Social,Nermin Adel,2023-11-30,3,68.6,Passed
397,Arabic,Mahmoud Saad,2023-12-03,3,74.4,Passed
397,English,Sarah Adel,2023-12-04,3,77.6,Passed
397,Math,Omar Lotfy,2023-12-05,4,75.4,Passed
397,Science,Walid Tarek,2023-12-06,3,81.6,Passed
397,Social,Nermin Adel,2023-12-07,5,68.6,Passed
397,Arabic,Mahmoud Saad,2023-12-10,3,74.4,Passed
397,English,Sarah Adel,2023-12-11,3,77.6,Passed
397,Math,Omar Lotfy,2023-12-12,4,75.4,Passed
397,Science,Walid Tarek,2023-12-13,3,81.6,Passed
397,Social,Nermin Adel,2023-12-14,4,68.6,Passed
397,Arabic,Mahmoud Saad,2023-12-17,4,74.4,Passed
397,English,Sarah Adel,2023-12-18,4,77.6,Passed
397,Math,Omar Lotfy,2023-12-19,4,75.4,Passed
397,Science,Walid Tarek,2023-12-20,4,81.6,Passed
397,Social,Nermin Adel,2023-12-21,3,68.6,Passed
397,Arabic,Mahmoud Saad,2024-02-09,3,74.4,Passed
397,English,Sarah Adel,2024-02-10,3,77.6,Passed
397,Math,Omar Lotfy,2024-02-11,4,75.4,Passed
397,Science,Walid Tarek,2024-02-12,3,81.6,Passed
397,Social,Nermin Adel,2024-02-13,4,68.6,Passed
397,Arabic,Mahmoud Saad,2024-02-16,5,74.4,Passed
397,English,Sarah Adel,2024-02-17,3,77.6,Passed
397,Math,Omar Lotfy,2024-02-18,3,75.4,Passed
397,Science,Walid Tarek,2024-02-19,4,81.6,Passed
397,Social,Nermin Adel,2024-02-20,3,68.6,Passed
397,Arabic,Mahmoud Saad,2024-02-23,3,74.4,Passed
397,English,Sarah Adel,2024-02-24,4,77.6,Passed
397,Math,Omar Lotfy,2024-02-25,4,75.4,Passed
397,Science,Walid Tarek,2024-02-26,3,81.6,Passed
397,Social,Nermin Adel,2024-02-27,3,68.6,Passed
397,Arabic,Mahmoud Saad,2024-03-01,3,74.4,Passed
397,English,Sarah Adel,2024-03-02,3,77.6,Passed
397,Math,Omar Lotfy,2024-03-03,5,75.4,Passed
397,Science,Walid Tarek,2024-03-04,4,81.6,Passed
397,Social,Nermin Adel,2024-03-05,3,68.6,Passed
397,Arabic,Mahmoud Saad,2024-03-08,4,74.4,Passed
397,English,Sarah Adel,2024-03-09,3,77.6,Passed
397,Math,Omar Lotfy,2024-03-10,5,75.4,Passed
397,Science,Walid Tarek,2024-03-11,4,81.6,Passed
397,Social,Nermin Adel,2024-03-12,4,68.6,Passed
397,Arabic,Mahmoud Saad,2024-03-15,3,74.4,Passed
397,English,Sarah Adel,2024-03-16,3,77.6,Passed
397,Math,Omar Lotfy,2024-03-17,3,75.4,Passed
397,Science,Walid Tarek,2024-03-18,4,81.6,Passed
397,Social,Nermin Adel,2024-03-19,5,68.6,Passed
397,Arabic,Mahmoud Saad,2024-03-22,4,74.4,Passed
397,English,Sarah Adel,2024-03-23,3,77.6,Passed
397,Math,Omar Lotfy,2024-03-24,4,75.4,Passed
397,Science,Walid Tarek,2024-03-25,5,81.6,Passed
397,Social,Nermin Adel,2024-03-26,3,68.6,Passed
397,Arabic,Mahmoud Saad,2024-03-29,4,74.4,Passed
397,English,Sarah Adel,2024-03-30,5,77.6,Passed
397,Math,Omar Lotfy,2024-03-31,3,75.4,Passed
397,Science,Walid Tarek,2024-04-01,4,81.6,Passed
397,Social,Nermin Adel,2024-04-02,4,68.6,Passed
397,Arabic,Mahmoud Saad,2023-11-13,8,74.4,Passed
397,Religion,Eman Hassan,2023-11-13,7,45,Fail
398,Arabic,Mahmoud Saad,2023-10-01,5,71.2,Passed
398,English,Sarah Adel,2023-10-02,5,96.8,Passed
398,Math,Omar Lotfy,2023-10-03,3,81.2,Passed
398,Science,Walid Tarek,2023-10-04,3,74.2,Passed
398,Social,Nermin Adel,2023-10-05,2,52,Fail
398,Arabic,Mahmoud Saad,2023-10-08,3,71.2,Passed
398,English,Sarah Adel,2023-10-09,4,96.8,Passed
398,Math,Omar Lotfy,2023-10-10,3,81.2,Passed
398,Science,Walid Tarek,2023-10-11,4,74.2,Passed
398,Social,Nermin Adel,2023-10-12,4,52,Fail
398,Arabic,Mahmoud Saad,2023-10-15,5,71.2,Passed
398,English,Sarah Adel,2023-10-16,5,96.8,Passed
398,Math,Omar Lotfy,2023-10-17,5,81.2,Passed
398,Science,Walid Tarek,2023-10-18,3,74.2,Passed
398,Social,Nermin Adel,2023-10-19,3,52,Fail
398,Arabic,Mahmoud Saad,2023-10-22,3,71.2,Passed
398,English,Sarah Adel,2023-10-23,4,96.8,Passed
398,Math,Omar Lotfy,2023-10-24,4,81.2,Passed
398,Science,Walid Tarek,2023-10-25,3,74.2,Passed
398,Social,Nermin Adel,2023-10-26,3,52,Fail
398,Arabic,Mahmoud Saad,2023-10-29,4,71.2,Passed
398,English,Sarah Adel,2023-10-30,5,96.8,Passed
398,Math,Omar Lotfy,2023-10-31,4,81.2,Passed
398,Science,Walid Tarek,2023-11-01,3,74.2,Passed
398,Social,Nermin Adel,2023-11-02,2,52,Fail
398,Arabic,Mahmoud Saad,2023-11-05,3,71.2,Passed
398,English,Sarah Adel,2023-11-06,5,96.8,Passed
398,Math,Omar Lotfy,2023-11-07,5,81.2,Passed
398,Science,Walid Tarek,2023-11-08,5,74.2,Passed
398,Social,Nermin Adel,2023-11-09,2,52,Fail
398,Arabic,Mahmoud Saad,2023-11-12,4,71.2,Passed
398,English,Sarah Adel,2023-11-13,4,96.8,Passed
398,Math,Omar Lotfy,2023-11-14,3,81.2,Passed
398,Science,Walid Tarek,2023-11-15,3,74.2,Passed
398,Social,Nermin Adel,2023-11-16,4,52,Fail
398,Arabic,Mahmoud Saad,2023-11-19,3,71.2,Passed
398,English,Sarah Adel,2023-11-20,4,96.8,Passed
398,Math,Omar Lotfy,2023-11-21,4,81.2,Passed
398,Science,Walid Tarek,2023-11-22,3,74.2,Passed
398,Social,Nermin Adel,2023-11-23,3,52,Fail
398,Arabic,Mahmoud Saad,2023-11-26,3,71.2,Passed
398,English,Sarah Adel,2023-11-27,4,96.8,Passed
398,Math,Omar Lotfy,2023-11-28,3,81.2,Passed
398,Science,Walid Tarek,2023-11-29,5,74.2,Passed
398,Social,Nermin Adel,2023-11-30,3,52,Fail
398,Arabic,Mahmoud Saad,2023-12-03,3,71.2,Passed
398,English,Sarah Adel,2023-12-04,5,96.8,Passed
398,Math,Omar Lotfy,2023-12-05,4,81.2,Passed
398,Science,Walid Tarek,2023-12-06,4,74.2,Passed
398,Social,Nermin Adel,2023-12-07,4,52,Fail
398,Arabic,Mahmoud Saad,2023-12-10,3,71.2,Passed
398,English,Sarah Adel,2023-12-11,5,96.8,Passed
398,Math,Omar Lotfy,2023-12-12,4,81.2,Passed
398,Science,Walid Tarek,2023-12-13,3,74.2,Passed
398,Social,Nermin Adel,2023-12-14,2,52,Fail
398,Arabic,Mahmoud Saad,2023-12-17,3,71.2,Passed
398,English,Sarah Adel,2023-12-18,5,96.8,Passed
398,Math,Omar Lotfy,2023-12-19,4,81.2,Passed
398,Science,Walid Tarek,2023-12-20,5,74.2,Passed
398,Social,Nermin Adel,2023-12-21,3,52,Fail
398,Arabic,Mahmoud Saad,2024-02-09,3,71.2,Passed
398,English,Sarah Adel,2024-02-10,5,96.8,Passed
398,Math,Omar Lotfy,2024-02-11,4,81.2,Passed
398,Science,Walid Tarek,2024-02-12,3,74.2,Passed
398,Social,Nermin Adel,2024-02-13,2,52,Fail
398,Arabic,Mahmoud Saad,2024-02-16,3,71.2,Passed
398,English,Sarah Adel,2024-02-17,5,96.8,Passed
398,Math,Omar Lotfy,2024-02-18,3,81.2,Passed
398,Science,Walid Tarek,2024-02-19,4,74.2,Passed
398,Social,Nermin Adel,2024-02-20,3,52,Fail
398,Arabic,Mahmoud Saad,2024-02-23,3,71.2,Passed
398,English,Sarah Adel,2024-02-24,4,96.8,Passed
398,Math,Omar Lotfy,2024-02-25,5,81.2,Passed
398,Science,Walid Tarek,2024-02-26,4,74.2,Passed
398,Social,Nermin Adel,2024-02-27,2,52,Fail
398,Arabic,Mahmoud Saad,2024-03-01,4,71.2,Passed
398,English,Sarah Adel,2024-03-02,5,96.8,Passed
398,Math,Omar Lotfy,2024-03-03,3,81.2,Passed
398,Science,Walid Tarek,2024-03-04,4,74.2,Passed
398,Social,Nermin Adel,2024-03-05,3,52,Fail
398,Arabic,Mahmoud Saad,2024-03-08,3,71.2,Passed
398,English,Sarah Adel,2024-03-09,5,96.8,Passed
398,Math,Omar Lotfy,2024-03-10,4,81.2,Passed
398,Science,Walid Tarek,2024-03-11,3,74.2,Passed
398,Social,Nermin Adel,2024-03-12,2,52,Fail
398,Arabic,Mahmoud Saad,2024-03-15,3,71.2,Passed
398,English,Sarah Adel,2024-03-16,4,96.8,Passed
398,Math,Omar Lotfy,2024-03-17,4,81.2,Passed
398,Science,Walid Tarek,2024-03-18,3,74.2,Passed
398,Social,Nermin Adel,2024-03-19,3,52,Fail
398,Arabic,Mahmoud Saad,2024-03-22,3,71.2,Passed
398,English,Sarah Adel,2024-03-23,4,96.8,Passed
398,Math,Omar Lotfy,2024-03-24,5,81.2,Passed
398,Science,Walid Tarek,2024-03-25,3,74.2,Passed
398,Social,Nermin Adel,2024-03-26,2,52,Fail
398,Arabic,Mahmoud Saad,2024-03-29,4,71.2,Passed
398,English,Sarah Adel,2024-03-30,5,96.8,Passed
398,Math,Omar Lotfy,2024-03-31,4,81.2,Passed
398,Science,Walid Tarek,2024-04-01,5,74.2,Passed
398,Social,Nermin Adel,2024-04-02,3,52,Fail
398,Arabic,Mahmoud Saad,2023-11-13,8,71.2,Passed
398,Social,Nermin Adel,2023-11-13,4,52,Fail
398,Religion,Eman Hassan,2023-11-13,8,36,Fail
399,Arabic,Mahmoud Saad,2023-10-01,5,100.4,Passed
399,English,Sarah Adel,2023-10-02,4,75.4,Passed
399,Math,Omar Lotfy,2023-10-03,1,18.2,Fail
399,Science,Walid Tarek,2023-10-04,4,70.2,Passed
399,Social,Nermin Adel,2023-10-05,5,95.2,Passed
399,Arabic,Mahmoud Saad,2023-10-08,4,100.4,Passed
399,English,Sarah Adel,2023-10-09,3,75.4,Passed
399,Math,Omar Lotfy,2023-10-10,1,18.2,Fail
399,Science,Walid Tarek,2023-10-11,4,70.2,Passed
399,Social,Nermin Adel,2023-10-12,5,95.2,Passed
399,Arabic,Mahmoud Saad,2023-10-15,4,100.4,Passed
399,English,Sarah Adel,2023-10-16,4,75.4,Passed
399,Math,Omar Lotfy,2023-10-17,1,18.2,Fail
399,Science,Walid Tarek,2023-10-18,3,70.2,Passed
399,Social,Nermin Adel,2023-10-19,5,95.2,Passed
399,Arabic,Mahmoud Saad,2023-10-22,5,100.4,Passed
399,English,Sarah Adel,2023-10-23,3,75.4,Passed
399,Math,Omar Lotfy,2023-10-24,2,18.2,Fail
399,Science,Walid Tarek,2023-10-25,3,70.2,Passed
399,Social,Nermin Adel,2023-10-26,5,95.2,Passed
399,Arabic,Mahmoud Saad,2023-10-29,5,100.4,Passed
399,English,Sarah Adel,2023-10-30,3,75.4,Passed
399,Math,Omar Lotfy,2023-10-31,1,18.2,Fail
399,Science,Walid Tarek,2023-11-01,3,70.2,Passed
399,Social,Nermin Adel,2023-11-02,5,95.2,Passed
399,Arabic,Mahmoud Saad,2023-11-05,5,100.4,Passed
399,English,Sarah Adel,2023-11-06,4,75.4,Passed
399,Math,Omar Lotfy,2023-11-07,1,18.2,Fail
399,Science,Walid Tarek,2023-11-08,3,70.2,Passed
399,Social,Nermin Adel,2023-11-09,5,95.2,Passed
399,Arabic,Mahmoud Saad,2023-11-12,5,100.4,Passed
399,English,Sarah Adel,2023-11-13,4,75.4,Passed
399,Math,Omar Lotfy,2023-11-14,1,18.2,Fail
399,Science,Walid Tarek,2023-11-15,3,70.2,Passed
399,Social,Nermin Adel,2023-11-16,5,95.2,Passed
399,Arabic,Mahmoud Saad,2023-11-19,5,100.4,Passed
399,English,Sarah Adel,2023-11-20,4,75.4,Passed
399,Math,Omar Lotfy,2023-11-21,3,18.2,Fail
399,Science,Walid Tarek,2023-11-22,5,70.2,Passed
399,Social,Nermin Adel,2023-11-23,4,95.2,Passed
399,Arabic,Mahmoud Saad,2023-11-26,4,100.4,Passed
399,English,Sarah Adel,2023-11-27,3,75.4,Passed
399,Math,Omar Lotfy,2023-11-28,3,18.2,Fail
399,Science,Walid Tarek,2023-11-29,4,70.2,Passed
399,Social,Nermin Adel,2023-11-30,5,95.2,Passed
399,Arabic,Mahmoud Saad,2023-12-03,4,100.4,Passed
399,English,Sarah Adel,2023-12-04,4,75.4,Passed
399,Math,Omar Lotfy,2023-12-05,3,18.2,Fail
399,Science,Walid Tarek,2023-12-06,3,70.2,Passed
399,Social,Nermin Adel,2023-12-07,4,95.2,Passed
399,Arabic,Mahmoud Saad,2023-12-10,4,100.4,Passed
399,English,Sarah Adel,2023-12-11,4,75.4,Passed
399,Math,Omar Lotfy,2023-12-12,0,18.2,Fail
399,Science,Walid Tarek,2023-12-13,4,70.2,Passed
399,Social,Nermin Adel,2023-12-14,5,95.2,Passed
399,Arabic,Mahmoud Saad,2023-12-17,5,100.4,Passed
399,English,Sarah Adel,2023-12-18,3,75.4,Passed
399,Math,Omar Lotfy,2023-12-19,2,18.2,Fail
399,Science,Walid Tarek,2023-12-20,4,70.2,Passed
399,Social,Nermin Adel,2023-12-21,5,95.2,Passed
399,Arabic,Mahmoud Saad,2024-02-09,4,100.4,Passed
399,English,Sarah Adel,2024-02-10,3,75.4,Passed
399,Math,Omar Lotfy,2024-02-11,2,18.2,Fail
399,Science,Walid Tarek,2024-02-12,3,70.2,Passed
399,Social,Nermin Adel,2024-02-13,4,95.2,Passed
399,Arabic,Mahmoud Saad,2024-02-16,4,100.4,Passed
399,English,Sarah Adel,2024-02-17,4,75.4,Passed
399,Math,Omar Lotfy,2024-02-18,2,18.2,Fail
399,Science,Walid Tarek,2024-02-19,3,70.2,Passed
399,Social,Nermin Adel,2024-02-20,5,95.2,Passed
399,Arabic,Mahmoud Saad,2024-02-23,5,100.4,Passed
399,English,Sarah Adel,2024-02-24,5,75.4,Passed
399,Math,Omar Lotfy,2024-02-25,3,18.2,Fail
399,Science,Walid Tarek,2024-02-26,3,70.2,Passed
399,Social,Nermin Adel,2024-02-27,4,95.2,Passed
399,Arabic,Mahmoud Saad,2024-03-01,4,100.4,Passed
399,English,Sarah Adel,2024-03-02,3,75.4,Passed
399,Math,Omar Lotfy,2024-03-03,2,18.2,Fail
399,Science,Walid Tarek,2024-03-04,5,70.2,Passed
399,Social,Nermin Adel,2024-03-05,5,95.2,Passed
399,Arabic,Mahmoud Saad,2024-03-08,5,100.4,Passed
399,English,Sarah Adel,2024-03-09,3,75.4,Passed
